review_id,predicted_star
7Rkhmwabk5cp8zyhgUHZvA,4.0
ZmTsBxAvzEyNruGSRQ5oaA,5.0
FamW1jr7RWCZKpnZUXa_rw,4.0
_umtFbvvmz8Da-_bDRevtw,4.0
z1iG4FAK-WwLYrjXz29sJQ,4.0
QmCwu1wSvaYwe1i34otI6Q,4.0
Z8D2trRD8rAFtya5PZzMMA,3.0
aBSspU33n-yv3ewrmnMCZA,4.0
fwiRtIXIWEt571pSEjfUaA,4.0
kaPIEgoDsqPra_Gmpv1XTg,3.0
nAYYG1HU63DiJTit2tzShA,4.0
gvFq1fwaANT7lYeY3JZnNQ,5.0
g38vCQfohfUyzjOexrevGw,5.0
1f8dXDA5aivZCO-1zbF1mw,5.0
w7OZ22i4MprAQodRsZr9eA,2.0
aFpx8G-yP1f_Hz8GOdDAqw,3.0
wKx8DiQ9cGqpvN0fFOSi0g,5.0
9wfko_tpRWpcD4LwOyf9Eg,4.0
HD6J4_zqjjq_EV1zghmBaQ,4.0
FgGOJH0J2XA4eoPa0rD42g,2.0
AMootqNnledpmTSaZfjPLg,4.0
I5rh5d8MFfu8SpfFKyMsig,5.0
EcxvP_LcXS2MGgxvNXwCwg,5.0
jNHibcWQ0o8CcNFaW5W99w,3.0
8RaOGAUWjRKXZf9_3tgj2w,4.0
7AwHfhhMbSYyclMcP2JL6A,4.0
3M9_FBpMdqxee-9GDaM6qw,1.0
XVV3T3lvCvIi0yFZarXnqA,1.0
zOrR_ENeBtxKVl-1sG3mfQ,4.0
ZO2vKZscieFGQrHYxyWanw,4.0
M0N0mEYpocvYrl6C_kxjeg,5.0
g9StTO1_79lvx5QRuSu1zA,4.0
oqbhUMAHadd5ig6rXNxApw,2.0
uPq9zPnn1L0dWoQmbA2lDA,4.0
GCa2lEA7tjx5pl420r5t-g,5.0
GsaZKqkFoWiYtUXGtHowhw,4.0
GIUD3Uhg-cH7PDLLN8i5yQ,1.0
0BUPWrZEJ5HxQFAM49Ensw,4.0
XGHrAadUj_sK2wPdSHMulg,1.0
cIeF6K2kjNNkJ2pMKrGztA,3.0
6rK_0wPJnoFZz31miNYJbg,4.0
kbFi3yV_l1URpNZTrvYnhg,5.0
N1HPNUIfwpeGcBzw7YGkfQ,4.0
sLTvVy3l7RnfiYDZ2XxkTA,3.0
C_h7qVJ-SRzRGgkSHX6Mmw,2.0
unIs51vO7qsMGorPviTyjw,3.0
5fyFfoRzwod7pQbHERuscw,5.0
W__mwPwy9-T7V7hsCIq5eQ,4.0
0NvPK2RlUbaUe8On0kLILQ,3.0
x3vAbICR5qNwd9S83-2oLQ,1.0
AlPiMuNjetCZuwRY8ESvmg,5.0
yEb-WxPbKH6vmYLwmggfcA,2.0
eT2pGxUSQOWMnVtMNyloRw,4.0
hqb_YLD9yo-P0j58d4dljQ,4.0
bolVb2cEkJY84V0wKivJeQ,4.0
BNDAe34Mxj--Brkzcfi4QA,3.0
tr1AdlwOG4RbDP3n3vlgBw,5.0
arecSwgfL6L1ZyUndT9-2w,3.0
8DRvVVH03BauWjesdLtbdQ,4.0
_gq609Uodq1r5EPi8bhspQ,5.0
MNFXDAz2CwBHFSmtVMcIRw,3.0
8jLXvAxpl7bz8ytekmcDmg,5.0
sDh669RuFID_fh3pfeFOjQ,3.0
5jb1XV5u6J71TM9e13Q8Aw,3.0
9BfsJoa6uxwH4WR0eK1EEA,5.0
3NKAa-TMt2H7o0oBk3RHMw,2.0
LoWNaBP5QjJVjt8bWDuNmA,5.0
O3Hq0sYE9SXuhvJZI5UMPA,3.0
nWXbhRL_lj_iwa1l-y6Dlw,1.0
rpJNKJGSckbAzEVEr8CHjw,4.0
Af7wzWHVr_yyeEGZLoo1xg,3.0
nINBJDkuWbQ8V2WVMpOL3w,4.0
bR4cgg5d0oTW0fkJ15gnww,2.0
9JD8AHsifW_JJtlsor05Zg,5.0
O9io1Nbb7bHM19w1mK7dFA,3.0
vgp-kn-_twmKgODjlF-dKA,4.0
4MC7WJEbKGh3klgxu7KFlg,3.0
Z3gW3-hsLkmGlrhaJr8-JA,3.0
_2uH9WNc8yE0T55JBWV1aQ,3.0
wUXJKr_eTmH7I-hv73YWcw,4.0
kTxNM_ZdNwelGXTkNvfcgg,4.0
65GsyE9lsfbLeoKUy5BTFA,4.0
mJtaw7aurKHRQ1X3Ef5y7Q,3.0
_jYcaEf53CKXFMlo8RtY6Q,3.0
LrAa4Xgf5CjaEmVH05Kr3w,4.0
Y5Og1e-OeLxEpxPMIyqEFw,2.0
pvXmaOkr8jV-cdWAD4mL1Q,5.0
5vGTDtBm3zafVfgC-Cui9Q,2.0
UFr4pT1DUBID3zlHwFJLOg,4.0
U0_jxC98m3pdLnLEsF_kYA,3.0
2k7aVMKXmzV7CX4QOuz6CA,5.0
vHBijkj6P0yGDPlWO0iG7A,4.0
yw7RHD-rf_3C_5B_AGuJng,2.0
865pUEdpE8x90goKaCPaGw,2.0
CLucogIWxoKkRM8oD5rmyw,3.0
6022r3DZfvTatE7i9-FLjQ,4.0
lgUHzGgqTJMq1byOJD-OQw,5.0
N-L6llqv7F5bTDM08M0l9Q,2.0
_9RhWcu1SJXtLh2vwp_aqQ,5.0
JKkV4bWjilQ5W6TQCqsnBw,4.0
_2vOVbqOnC_gP7e1FVRrHQ,4.0
5t--WzP2mpoIWgzDfUZAcA,4.0
vV_C5nlvCC8ly72pHQiJvQ,3.0
x104J_KhI6BPEtDMF0lBhA,5.0
CdE17-NAnwuvGFu_AZnGiA,4.0
svVoGLAVb8na4tI0JOJ8pg,4.0
xXwQ6zuiUr3KYxsqlrZ17A,4.0
c6wcDnCtv5NrVThMNnk9jw,5.0
6KjCAEY5QZ6MUvYyAjZw8g,5.0
LmTgrEIuZxc4BMGzmYE2XQ,5.0
q911x6qtKRKvOl21rY-feQ,2.0
2r14YUMMTKDEIT6dALf63A,1.0
JipFyMeug52YVUSN96l79g,3.0
qx4-OqZgLbYxG5koe57Tkw,4.0
rISkmBCP1AToHQO5SqF3qw,5.0
6Lz8FA_L9sJzsU9FjCrJXQ,4.0
DzceY9A0Hq84Z-hKHj-42A,4.0
HV8I1PqggFV0mqjetaOg1g,2.0
IgM92D7t7LtB3eh3Bvae2A,4.0
g3M826pnnRZOt8t2BwPH5A,2.0
L7HJKv2SS-QV-s1zA7fREQ,4.0
poPzbRy5YCcsGeVSyse3jg,3.0
iknBvE_LMDWfVDXE2F2k0A,5.0
NW1hw_zD9gIELQMF7YEMPQ,3.0
HNEoVtBG6uI7gBIWMsIPtg,3.0
0sTKaUgZg_tfOJPUJ5ay-A,4.0
nKzyotEUbGf0LqjrsNqXXw,3.0
O6JyK-Av_KCkv16_7Bce6g,3.0
Jw2mrp9APO0H_xnfq3NffQ,3.0
EtzIL4UhQtMU_WW1uGPO9Q,2.0
IPfKImfteGS0JrbYXkGKkw,4.0
P7Oyqj-0gMMHUjd1GyfZIQ,3.0
kflSlFCbCfWY8WhhgUGf1g,5.0
2D_waLR6p6_7DD76dTOVTg,4.0
trin4jSgaBAsoSwkLqxj9w,4.0
Arbx6Nrmu3dxf-lbP_0eTg,2.0
WNwJWfRr7O9bmDX3msU0VQ,2.0
WvgOqUN1BLRYHq7KPxyUTA,3.0
55V3KN4MyCV4RPe89FFkSg,4.0
-FfiP7gAp2LMU96L8Q4nwA,4.0
_caj5dWzzUfJLToxr9BDuw,4.0
Sz4XNNtr8myy8KT7XkIEyQ,4.0
Ip3rwC0uYudavKb7Mrtovg,5.0
MF5tVxmjfbpa5IdjLeSUuQ,5.0
6wiPzXkYbayk4n4j01Z-Pw,4.0
nDV2ijPT-7M5HTpM0FPYQw,4.0
Hbqp-o0qpKR3uAWFpWgcFA,4.0
Hsu0s86uoEjxrfTQLqAhZg,4.0
RztzgcL1CHlBl6dglrulbA,4.0
VGeJ7flkySbUMEATEqbUkQ,5.0
wrpDLDt_F_16VV-GokGIEQ,5.0
XN5ypgSJgKhAnavxU4rVig,5.0
rvRJXFO0gHSJvcTgpphbQg,3.0
4SpfFeIpbgyG-FaJBf7xkw,3.0
oxMpsVLhgvX-SCLSX1GFXQ,4.0
lCF6KWrjjVUa6fPkSTAUnA,2.0
Rjr83Dlm2G9C0OlLjGbvnQ,3.0
qV0MqCpkXqXQT8ZUNUynew,4.0
oB-9h4MB26ftzj0jJn0cfA,4.0
xSs3scYMEs-PSDIaWfR_RQ,4.0
hADwGRrhOvM-3izOrr4dwg,4.0
9xyWU0BF_UtZ0lIkxuNofQ,5.0
QWdU9cWLzM0VAw0KZeoFAQ,4.0
xxdb2jVjxmSZRol5rc41AA,5.0
lh8NacdTD6XWYm9Y9y7mWQ,4.0
1K7q3aEM51VSNn--iVYXtw,3.0
yN6dN12m3LT--XkGLGdtIg,3.0
ighJdH6XsS-7SGemQrVvCQ,1.0
pSf6VlXxaaeFF9q2BMlyZQ,3.0
eSsK1LiDjen4mA0hkh_8sQ,2.0
HMf4Wk4U5OvZtsjrreJI9g,2.0
6wu-z7ttUGqmMF_ZkyNYGA,2.0
9E01pW8fT-rzO8aH4nl0ww,5.0
W0_ODRismW8KcthSu4SUNQ,5.0
eEaOJlxPzrn95j5g4QDS5w,4.0
ydTQ8D9yIn92Ouo4zfL_3w,3.0
nElDGAInk8vxJ2uMZivpYw,4.0
Afv8sIv8cGWkrBk9oqRcmQ,2.0
IPjNzZHNe8U7C5J5btgAzw,3.0
UA0RdGsguL6BRdygPY-2sA,4.0
PEgZ-FKb9N-MmnDbf0oKOA,5.0
UfhJWvyr2aa6GUEDjuLm-g,4.0
L_TySGG3GTdGeJeRzLsUTw,2.0
AVD020pRBn1Ubnrk-A3WPw,2.0
l2gJDbtHrXnrAvfrbjQZIg,5.0
xOEMDIk7JWNesQ3UwxJo8w,4.0
88wsM7xVVmMlvwiBztkRrA,4.0
SmbLMpB945Af0QvNwoBK3w,5.0
55AiOLbhe4ZDlpgaxpE8fQ,1.0
fCfRwzUMb_iZKdX0ZtqATg,4.0
1obqQW2pGPMvl828XJ2-SA,1.0
6cL9I3jBdRpkGsG3uBvqAg,4.0
NCLaDEA8alLk_w6K_JA3CQ,4.0
Vnhnd__N3tr1ApP0YR1Inw,5.0
aaZH_IPjKZrE0wfJpYljpg,5.0
8TBSB1s8PeGVjBShYFhgKQ,4.0
1mFhP9q6MkuKHCO3oNK7wA,3.0
ieNU5Gi15SskFI5mKOurbw,4.0
Jb-qUSRtBAbMJNCRG_RABw,2.0
tpKGB3D8AZ-0rx24sXWnkA,1.0
9Bt9HVSthHRWOmJlZUo_5A,4.0
Dth6Q0_x4u0yC0gYsW6ctA,4.0
wy4WK1VoGCNOr78DVnsxHQ,5.0
1SB0WsFASnCcDI98-P6G0g,2.0
O7NWUEaAw0W1rhOUm6KJ3A,5.0
TwvetZVQBgCcY06-_TaGGw,5.0
M9YOE4z2WFG0m41WyfQjlw,3.0
adeDegH_EAt0w3AIwsDtbQ,4.0
AlIkiRBMIMgiU8Lbr5T7uA,2.0
vjObxOsMaH7Sp_SusSwUcg,5.0
pSyo16Ywd_oZJ1hJ9e7D6g,4.0
W_amLJgJ7QM8W7asdBeEjw,1.0
S87fPNbcdd3L8TgBSgF_QQ,3.0
y4f9SbP6MJEnOT5gdbu6-w,4.0
psQ1xUT1jAnNo9lQC_XoMQ,4.0
gHhePQTvf5yOvd_K_R2ilA,3.0
xF69gWKgsOiYurBwsZPE5g,1.0
rSeTmiDHE01B6hkTZ5Wg7A,5.0
cfzzzBfM_sCKky2a-PsfAw,5.0
3oHdNQNAT4Gx4TeWZN0JkA,5.0
zRU47XQupiIBj_4kS4Lw_w,3.0
qj_rAevmJ1iJBnG42eF3pg,5.0
SIIDw3neoojMnosGJ3aewA,4.0
ztV7_mK3tF1JwGNffMRWZA,4.0
MuqjJPVLTfzbsC_vUXkLIA,4.0
xiUY5h2Km6bfI5hjWuh9kQ,5.0
VQly2Rd7rt0oBQI_NfsF6w,5.0
rgiMVjZYSd35NmSmR9Ph6Q,1.0
AtWDO12rtAw2eg15pHJFPg,5.0
x5kuFkSXziQytYoiPd8PjQ,3.0
eoV5PrFAE9n7IJ6dSbJUZw,4.0
DRdUZT57Hcn3VunCMvs-mg,5.0
RqrcBb-J-TRfZpqFCBPFQA,3.0
hT8PhQDvRVAcW-3CPW_vTg,4.0
3ONQHYIuN_0VJwWddtjC4Q,4.0
XtM0_IaBtADI3B51orABhg,3.0
fezbLks5dkUciDTM-NC2Sw,5.0
E3LIAs3RnOSbfV2iwD8tbQ,4.0
-ZthUHw94bxDXhQF4pkjBg,4.0
H142GTMSchwqWd7fJqfUIA,5.0
TEUTNqFoTt7a6rq86m_90Q,4.0
SUB2lmP-QW0nuswCD3pELQ,3.0
oJ7fd2w3u5YbK4zT4EGIxA,5.0
2PnnI1u22O_xNQUvTANPGw,4.0
lQobxpMqYenWn9DlHrBmLQ,4.0
LFLlHuQdFGUP-HjVfY7xMQ,5.0
_HOkT39COVgwXPtl5iXUtg,4.0
z3TH_APz0M9CE1srJq310Q,1.0
pmI79CpHicJNgiJTXxomwA,3.0
YlUwmCCeW513xbpEhkiHoQ,5.0
v6woJ3Ec_ZeOydc10q5Ekg,4.0
mz5y7qHK8qxiUHgrBJSodw,4.0
K-Kz8RYbztlHGDKg7N_7vw,5.0
o_eImD925SQTW_iHWUO7HQ,4.0
GUuyLn2W4HSpnRmlcFH38Q,4.0
rO-gzq5M1cOfNI1tSOtzew,4.0
OT-kTqvRZSdJvRjkC41Z8Q,2.0
7vBl8oCqFKofpraLi2ZkyA,4.0
PqyVUNyRB0MyhrBkL0GyYg,4.0
B2Z-SOKd-cA1QVAZh4tIbg,2.0
YkWvUn_oRsCQ20RD65pl3w,4.0
TbyId3fnRemBUx52sefpXw,4.0
YsJIbPbg1423rTdU4D7FvQ,3.0
kvFUDP6wkDJHg0R3gOyt-w,4.0
2ymYq9plLuK9Ed9orCi0gg,4.0
Q5XfGSl2_cXqXG-Hd8pWwg,2.0
9wt4J8ez3Gh_8D0hUX1YOg,2.0
H5TMxU8rDlnKgTBZjfjArA,5.0
KBqWE6hExNvQxzeHQNEagg,5.0
BEqZVWYtxvQnqomtOd-02Q,4.0
rj67L4E2MSN3AvBKM5hrhw,3.0
U6jNe6BWx8Xm2D1tPzNYkg,2.0
Fy5i316A3PQnujzkyEmWLA,4.0
AMGFr_YBxO_OoNtEHtYkEw,4.0
QB7pN7jpQfIK5LvsmAi8SQ,5.0
5McsGhwTKXxptrI8c_44RA,3.0
HEfuxHQokTqZmWeCGnYB4g,4.0
bNJefAorYSrE5BeKbnWA9A,5.0
owg_p4oyuFd4dLDbxn0m0A,5.0
XmXVUjqZPtFOq6yX6uNY0Q,1.0
e1hcUstMq3AclVvgyBueQA,4.0
JrVSGMtAVPUc3Q_633-07A,4.0
OkIBy4GvKCh8EktWflv_Xg,3.0
Tj2l_w70C1gPpcc4vW2xjQ,4.0
vR_p0i3SMM2W_y_lzlUZnA,5.0
H1ezmVFZj8EH2w0rVHy4-w,4.0
V0p9Fzk5YCY1lmXRfWLjsA,5.0
zSfpYj0BoIgLQ8NCLG7xkQ,2.0
fhPVFNqXEku-ZWZ1zTNUgA,4.0
7_7CGBK1DTwUHvkNGT7-BA,5.0
1LdrMwAX45z7Ye1yYHXWcA,4.0
DsXFitEeOjJuLHa_yB4oAQ,3.0
P4V3chGWATCmaQcUx0doyg,5.0
bYJVPqX2JB0EU5p91IEnXw,4.0
KdVOufDewYpwR4L_z37lXw,5.0
ZwpJ09uiVIcYNuKGaA3ubw,5.0
Lwkr0XKcl1r3TFqDND5zDA,4.0
hrkv2ES0qP6yDtTQaGmPYQ,2.0
u7hBRrRUAdvBjsvcE9ga-g,2.0
xnorwRdv1kjyldG0d_FauA,4.0
eeNkaRVcwbjvo8Mew0a7zg,5.0
UY_gEg0Dj9Yuype-EQUdoQ,4.0
aiz0MHSBahRPuWyK1y5Few,5.0
8eRoXtwzx2TCJ6ARqND-pw,4.0
PhHx4m_gAsFwWpj6436lLw,4.0
PJUJ-GqngJNBzc-D0RUwUQ,4.0
JG_X7aQZD2c0Rs9axYaZZQ,4.0
dW7B7eZXvRfj1Gze38XPhQ,4.0
x_xipGCHfLYHUDgQdGCZSA,3.0
CbuluU2xhLnnhzp9k1prSw,4.0
Ro9Ap0V8Hvt3I4Rjuuf2Jw,5.0
4PKxVPwlxClkoPSoPaI5cw,5.0
0wxnc1hYjaGo0eeOlPsmNA,5.0
9W3TP74Xv7xp3UFjWJDp2g,1.0
e-GFpt0VEdQ0h3n7XocFzg,3.0
ThZUlSSYQCZDzZlSwvJp8A,4.0
yaHSNE93SZ046MDNXjp-wA,2.0
3H3OyvsgxzNrsyRqW0Thdw,4.0
hO79PklmmISK51tkZum77A,4.0
r3BpW8D_NBpVGRg_CRYrpQ,4.0
Gn1ee_nuWi3Jzh4owQrKGQ,5.0
EQe9BscpINOtWEyUHq5o2Q,5.0
WaiLAgFiLXzLXazxWqgOug,4.0
lUZXJKUGCfnTxWdLV70m4g,4.0
f-BozZsQTbPe9X3siitJoA,4.0
PyAlscB4Z4UdQyUdX1JqIg,4.0
Jh4p6kq3GrXWq0iID2e2bA,5.0
YVdJD-fFTwrIPsV9G-JY8g,4.0
pZnhWHKz5rtkXEvUmvb7Vg,5.0
QghyhMLlw7M-SX1xPbgkMw,4.0
brIymVelhwqZkTfYOFm2CA,5.0
QepVQPzjc_n9BEvjuN2qVA,2.0
UWdsgNnKiyZQ2eY0L0g7vQ,5.0
OjXtrzBz9sYuOIwP_pg3dQ,5.0
XmPcEaWp01TCqCk1VuveCQ,5.0
FpfoJffnzv2xUYNSYG1d1g,3.0
i9X131s93LKEQmSZ4s9Heg,3.0
R6OQo1q9aCQzoBpA7iCDKA,5.0
GHNXCqo_OsQrxQLffmsvEA,3.0
Mr7Aib0uXTHvpInVihl4-Q,3.0
t9HyjBK4KMFMXdhplBH7Cw,4.0
FM5dEJIA7o7xz6l5rlDklQ,5.0
EjCrmW1D4h_H0YAHZNvefQ,2.0
iq9UoWEGvAqQ1TnRUUFY-w,3.0
ZC1xftTj32zBDurrZEYQGA,5.0
F1pC7cquO8eJDf5AR-LOwg,5.0
A5TP-Ld3R-UKW9NIGV_DMA,2.0
8UOndSOzinoeW7_8UDbSGg,3.0
NKyXYrHAn6o7kLddeBANvA,4.0
_dOoU2NGPMpKhpu3dAc2pQ,2.0
3c2P0DTlnlXxSOgFvCuvoQ,4.0
fay7u4AJattsv8SGpW5TLA,3.0
fBHWLNEJmhk6AkzmfLwWcw,4.0
QrUgw217OCEh1WI1LcUCxw,5.0
sVqLKUaTcD5sa_dt-TStpQ,4.0
3cGD0cqbE850SCQuJuayGg,4.0
BANWdPmfGlM9S8M5O9lHqw,4.0
thicWHtLZkU-_YBooMt7cw,4.0
rrccjyKGlcKQ1y1lT5lQsA,5.0
iTpnYsysclF_yAzAlbwSWQ,5.0
aK-4KNCf_BoNzOmfjywy1Q,4.0
MutzKkjDCOBACgL7pI_0-w,5.0
Eym771X8KCkkKgTEuVbwjg,3.0
bjw4kYEm3kXgzg_tWvLJZw,4.0
jJD8jQfIYAnDk1E-BQDoMQ,3.0
WU9DvCg150khOj6gfwfq3Q,4.0
d3IqrE5hc5WwgHYZRy9cfw,1.0
YCuxKEXX5nIOxY3F0w0c0Q,4.0
STpErPSzw9-ybyYi8Ka-2w,5.0
z6wJnI_zD3NhbF4PyKEx9w,5.0
ZwiFMKb9g8AtUG7zamsGCA,4.0
_0pYczqwVNyzzweUREehug,5.0
g6L86oA1UcxyiEQOEmtsqg,3.0
RpXXxE7xZY9tQ4-IYIJGVQ,2.0
_WD3THyMS_Zq4C58t5o2CQ,5.0
Q0NZP0Q9oz8IIhDhf8QcKQ,3.0
34liGei3hcX0BU_arALLXg,5.0
pkUzj0NAPSATSwWldQPkTQ,4.0
ImJZ7_7ULAVni_f2TrpxCg,3.0
bmZLw52upOADZxdZVjkCmA,4.0
Dx2qqqSpbPsIpoxOY0hxmg,2.0
iJgR21VtP5_LOLv5Jiv_3g,5.0
0w9rDfOqXwlfkord2SqOrA,4.0
0_Pxo3FmmQn4WK1yJ2FCnQ,5.0
HpIiQ5QN9eRjWBfQSPOk9w,4.0
4bmqWG1h5zcFC-P0KKoOpw,4.0
dbJwocUnwaKRtt6gXC5WzA,4.0
Ked93MsN3G-OueAERFieUA,5.0
BjyDoCvNIm1UlrS1nbI69w,5.0
7m8aXPtfu63JMhouWHTymg,4.0
xdQ9esnSlTEAGQ2Ns-HLPg,5.0
UlIhxiIf1QMhbAtxYoyPUQ,4.0
33Q3QA4Ipj06KVQSwp0I3A,4.0
KDFyM-r8W9F0RzA2NyjqoQ,4.0
9bfsO4n-5dopeLjXIDizvA,2.0
6nz4M9pP30BGswme9h0WSA,1.0
1OU6KDNH-Bh-3L2XDCkLuw,4.0
iSmSQn4VDjCDhlJwsuCFvw,4.0
I-Od7FvDZYh6tP8PqUnugw,4.0
vHBilF1n2gxGU9xJ3AIjwQ,2.0
UGKMgJkJRys8aLbgf0lS3w,5.0
IZWM4k2vjkixW7boOXSLrg,4.0
us6yUCEwhvjtbz3TCdKDIw,3.0
ryJleUexXj1mOPK0EG_7gw,3.0
FqD3YmBo0Thoe_qRGQ_QOQ,4.0
ttJbc7OjA09ad9Q5wtMl8g,1.0
eXIHZouUNHKJBlleIvUhzw,5.0
0oi1YbGAx6UOFKCeTUkthw,5.0
hDdculqIBP2T_X2s6reXOQ,4.0
9cMxDxZhdE_lddXRWcFr-w,4.0
omz9dSyAG6la2ewIaXvHXQ,5.0
aqesDAXfH43lnMKmtRtZqA,4.0
0NoAjbkcWgs31hUokMIHpA,1.0
Y4PMimtbqHcwckanquuQuw,3.0
Kpaam4pLg5GrWmuZBAIThA,5.0
OAnHlp1K-9SkuQBE6f1s2Q,4.0
FrVWCVRwi9AxLLrZ47AyxQ,4.0
OJ9ksrj9KS5V3l9YwYyzEw,1.0
6aWiFq4ONhhUHhNrcJk7lA,4.0
b-T_u_sKE8-8BanktSGoeQ,3.0
lkk_TJAeN1WXHxyBG5ohCw,3.0
Q6nXMO8C6LLhccHXMSdjtg,3.0
ynVpLdiRQXSsPO72lY6s_g,2.0
tnOB9UA9Bj04EA_EZVah3w,4.0
-U6sUGb-0pcbveblFZRUwg,2.0
uTZv8HzFUnfUOUyp0ar3og,4.0
ydBbqSu89uFIVqjGUEVq1A,3.0
63nX9geLjrhdPFqC9edwwg,4.0
Yydp8T7RehW0dxZwnQ17uQ,5.0
_odPDDMxKEbvwCq_joykWA,5.0
p0GN-bO3b3vKHLFZqtpTyg,4.0
T6hadCNn3vLWVsKwOzwOpg,1.0
RyKk3vQvf61GcbFY_RXWlg,1.0
qpqnSr87WpeDCNF1pPgEVQ,4.0
R-_g1LM02IwMBzjBazqogA,3.0
No174s1OAX4gg9d7lbiSmw,2.0
0RpAlFwdUvmwiXtPznEvvA,2.0
b8Ba7Cxo7fd6LEPRsu10OA,4.0
DbUpby5JSWEvPzrpty2LFw,2.0
Fe5SVwBpdbcYgFoUZhr0nw,3.0
46WLuxDUEX59bARHjA9Mnw,5.0
A4883KWFu1eePr1ulus4oA,2.0
x_mcE-0tJFQEuInYEGXV6Q,2.0
rNJ_QgWH2pmbNlwc7CnzcQ,1.0
hbYF0KcNoW161fH389b24w,3.0
B1dg81H86tX7-qRQHIJxCQ,3.0
EfJN6qK6oDmLjJ7E3Zxokg,5.0
PrvXzQN3xAOnHTWhik77eg,4.0
ppiwBuJZLhGwauYl_1oyyg,5.0
yukZqkCBg5E_ZEns2w3phQ,1.0
ZaVbS1WWOe7G_c5gJ8LwEA,5.0
eOOY4yxKjTVf_nUP-VazUQ,3.0
Ho6h-16yk56OrNM_l16lmA,4.0
XuaKOjgIw-Jt6BRS2p7MrQ,1.0
OkHEaSGeRGDnibGL9PEXqA,5.0
QdkHReRO7BEjlTEf-QkF9A,2.0
YmAye9bwLnZs5Qj1DPmpiw,4.0
hrp63WfiViIkw8c_jaUe8Q,5.0
QLrx2Jsx0ILdFQiOV6ST-g,5.0
eCuBhZxuxVdZX593PkKXrg,5.0
oftK0ATquBo4pdst1-BBBA,3.0
TZGk616HCrd5uCCs84cdQQ,3.0
WtV3KF6v8_inzeGh4-jxBQ,5.0
rHFvYf6m7D-NBoHGKL0wpQ,3.0
bwTeD5qfTR_tf9JfiU2czw,2.0
Nbgtb-mg_FQAiPTUQmcqxw,2.0
9qYyBVPDDJKWpcyP3MXsbw,3.0
sNtZ8d_3DaNI98vMMtpQ8g,4.0
1ABxcgyAqa0axtpP1zCTJQ,5.0
2FAgCfv2qvfO5tx1Mb4FyA,4.0
Wcyc709oWWutmt0-6de6fg,4.0
ooNolNx7JpTfvmjLNW2Llw,4.0
jyZtalL7VlNG9OiPNtUGyA,4.0
JA9YhlnUtcflk1C4ibvZzg,4.0
Ykn6TiNgkauxESIMWedP5g,4.0
oSMKac5sA0fr5Md11ScGhg,2.0
HXPUZqL5M9BI7FryYQ5QHA,4.0
oMEMu86JHVqXnyiRk5jEYA,4.0
ficFdxIzskzB3svqXdWR6Q,5.0
0NQ_xniX5QaE3_ANdvTiYg,1.0
Bn0sgoPOGzJJMT386gw1uA,5.0
17RmwdH89SKGqidzYVmeVg,5.0
sRuOueO5DBV1LJqMwu24Ww,5.0
ULsP1CTtbY7_N7lvWhk7yw,5.0
zqAyiTzQnX_qp2kreHfH0w,5.0
ftIzOEJPFT32Py0i9T5bnw,3.0
FWCPeMBk3Dk_PSTSGj3PUA,4.0
Ly5cUPIBzzysQLJXNR6xJg,4.0
Q9LiHbRcw2sN1f-AGqYw1w,4.0
hT5hofs9uZibwetiyIoA3g,4.0
p7JQDArCazq1ZdHh3MeYVQ,4.0
WnXKvjPOff7XfxN9xedGzA,3.0
QaGoNSnY4jMPyh0GJtNOOg,5.0
pC4Sy6ifn3IsSINB2jhDvg,2.0
RCynZ6fgZ60vOKVM6h94NQ,4.0
7rEWd41BtEyudMjnMVV5dw,4.0
btHDXz0_pRSNSJ2yIJBnIg,4.0
rpwN240PPqXLkYTfKzkMMw,1.0
EF37sMHbvupKqatOEHj0iw,1.0
weL1ANq0p4hOlsusL8uNQw,5.0
ZKNKHo8i9cvfnXaKwvj_8w,4.0
j9ZZHAz2Uvr0fNE90CcC4g,3.0
lqTfZmGEpmywiUX7ArTg8Q,2.0
KCnTz_bRTrc_CWQAj5NN4g,5.0
EJhu6IFW9vDD3ANvJ6KMUA,5.0
eUGSw8uS_9GUuHvRG0henQ,5.0
1uIkCY1AxByJFinpEc7WVg,5.0
kFtGzP-7PoHsGflouHimbA,3.0
iRhVrmnID1M3aggQIwhzBA,5.0
npybKs1t5viCV5zFP0CJQA,4.0
vQ9T1TT7l0qvckGFHH2V7A,5.0
oGEaK4uoogi3JgliWLgvTg,2.0
pPeF9wYPLgQlL-o97_ZUlw,5.0
5DqCB5cYo7nsvraoUf6zUg,2.0
crZP9Sx6Z--5-8YELttNxQ,5.0
b2DY2Pr6O-xFdEhNjY-cGw,4.0
ldHMtOks6iM4ckqSivr-3g,4.0
xAuvOdyX5J5nj5G41KXyQg,5.0
ttq6kwdwpPIjwWmlDwKADA,3.0
STMN4TY_fn8frXpScEU4gQ,5.0
erwEPS0VzKH6sxCy4da4hw,4.0
0bSJE4o0X7mB3GrvapAYYQ,4.0
MSD8N8MlR3Ax3-CGNmGFdw,2.0
uoupzt2iEE05S5YmT1PO_w,2.0
U__6auBrp9yw2OmaIn5b0w,4.0
ePsbk5PXhs7wHGtZj3sk0g,4.0
HX4Nax8OdjoagzoBcSJJ4Q,1.0
CItQgbyHRwD8xB4nGQdAJg,1.0
miWpZTxeYGYfuPnGeEn2-A,5.0
xpC3g59RJNilJeZ9yW0MiQ,2.0
YBdeb4-1LkozrQ4PEQH8NA,2.0
